run_id,name,state,created_at,url,tags,hardware,runtime_sec,summary_step,final_step,eval_points,final_return,best_return,best_step,reward_model_loss,actor_loss,critic1_loss,critic2_loss,args,best_final_gap,runtime_hours,is_finished,is_crashed_or_killed,attempt_index,attempts_for_name
ivzdtxwf,rl_bonus_pos_sinusoidal_stable_seed42,finished,2026-06-05T04:50:46Z,https://wandb.ai/krishsachdev246-bits-pilani/saidl-rl/runs/ivzdtxwf,"final,rl_bonus,stability_compare",Tesla T4 x2,30313.0,1000000,1000000.0,156,899.997167200681,1567.0092067322216,935000.0,,0.0,1.7363395690917969,1.4481126070022583,"[""experiment.name=rl_bonus_pos_sinusoidal_stable_seed42"", ""agent=td3_transformer"", ""env=hopper_hidden_vel"", ""seed=42"", ""total_steps=1000000"", ""eval_interval=5000"", ""eval_episodes=10"", ""+pos_encoding=sinusoidal"", ""agent.actor.obs_norm=true"", ""agent.lr=1e-4"", ""agent.policy_delay=3"", ""agent.tau=0.0025"", ""agent.exploration_noise=0.05"", ""agent.exploration_noise_final=0.01"", ""agent.exploration_noise_decay_steps=300000"", ""agent.target_noise=0.1"", ""agent.target_noise_final=0.05"", ""agent.target_noise_decay_steps=300000"", ""agent.noise_clip=0.25"", ""agent.noise_clip_final=0.15"", ""agent.noise_clip_decay_steps=300000"", ""agent.grad_clip_norm=10.0"", ""agent.critic.type=transformer"", ""agent.critic_loss=huber"", ""agent.huber_beta=1.0"", ""agent.target_q_clip=5000.0"", ""logging.wandb.tags=[final,stability_compare,rl_bonus]"", ""checkpoint_interval=10000"", ""+resume=/kaggle/input/datasets/kkk7777/rl-output-stability/SAiDL_Assignment/rl/ckpt_latest_rl.pt""]",667.0120395315406,8.420277777777779,True,False,4,4
wnszzx8r,rl_bonus_xlstm_hidden_stable_seed42,crashed,2026-06-07T06:14:49Z,https://wandb.ai/krishsachdev246-bits-pilani/saidl-rl/runs/wnszzx8r,"final,rl_bonus,stability_compare",Tesla T4 x2,37344.403704618,725000,725000.0,145,757.0870419776113,758.3189874859735,710000.0,,0.0,1.2181687355041504,1.3715496063232422,"[""experiment.name=rl_bonus_xlstm_hidden_stable_seed42"", ""agent=td3_xlstm"", ""env=hopper_hidden_vel"", ""seed=42"", ""total_steps=1000000"", ""eval_interval=5000"", ""eval_episodes=10"", ""agent.actor.obs_norm=true"", ""agent.lr=1e-4"", ""agent.policy_delay=3"", ""agent.tau=0.0025"", ""agent.exploration_noise=0.05"", ""agent.exploration_noise_final=0.01"", ""agent.exploration_noise_decay_steps=300000"", ""agent.target_noise=0.1"", ""agent.target_noise_final=0.05"", ""agent.target_noise_decay_steps=300000"", ""agent.noise_clip=0.25"", ""agent.noise_clip_final=0.15"", ""agent.noise_clip_decay_steps=300000"", ""agent.grad_clip_norm=10.0"", ""agent.critic.type=transformer"", ""agent.critic_loss=huber"", ""agent.huber_beta=1.0"", ""agent.target_q_clip=5000.0"", ""logging.wandb.tags=[final,stability_compare,rl_bonus]"", ""checkpoint_interval=10000""]",1.2319455083621733,10.373445473505,False,True,1,1
orduqlzt,rl_p1_mlp_seed42,finished,2026-05-23T09:21:36Z,https://wandb.ai/krishsachdev246-bits-pilani/saidl-rl/runs/orduqlzt,final,Tesla P100-PCIE-16GB,6545.0,1000000,1000000.0,100,1364.1871593042881,3440.691669089276,900000.0,,-267.57373046875,3.599903345108032,2.9041478633880615,"[""experiment.name=rl_p1_mlp_seed42"", ""agent=td3_mlp"", ""env=hopper_full"", ""seed=42"", ""total_steps=1000000"", ""eval_interval=10000"", ""eval_episodes=10"", ""logging.wandb.tags=[final]"", ""checkpoint_interval=10000""]",2076.504509784988,1.8180555555555555,True,False,1,1
12tb4cex,rl_p1_mlp_seed43,finished,2026-05-23T11:10:50Z,https://wandb.ai/krishsachdev246-bits-pilani/saidl-rl/runs/12tb4cex,final,Tesla P100-PCIE-16GB,6636.0,1000000,1000000.0,100,1004.2952373299988,3543.064745471174,970000.0,,-251.4056854248047,13.094696044921877,9.426986694335938,"[""experiment.name=rl_p1_mlp_seed43"", ""agent=td3_mlp"", ""env=hopper_full"", ""seed=43"", ""total_steps=1000000"", ""eval_interval=10000"", ""eval_episodes=10"", ""logging.wandb.tags=[final]"", ""checkpoint_interval=10000""]",2538.769508141175,1.8433333333333333,True,False,1,1
xe1bvoqz,rl_p1_mlp_seed44,finished,2026-05-23T13:01:35Z,https://wandb.ai/krishsachdev246-bits-pilani/saidl-rl/runs/xe1bvoqz,final,Tesla P100-PCIE-16GB,6757.0,1000000,1000000.0,100,3540.1568595195276,3547.7903723214827,820000.0,,-272.08197021484375,8.303892135620117,7.722906112670898,"[""experiment.name=rl_p1_mlp_seed44"", ""agent=td3_mlp"", ""env=hopper_full"", ""seed=44"", ""total_steps=1000000"", ""eval_interval=10000"", ""eval_episodes=10"", ""logging.wandb.tags=[final]"", ""checkpoint_interval=10000""]",7.633512801955021,1.8769444444444445,True,False,1,1
ysqv1kbl,rl_p1_tr_L16_seed42,crashed,2026-05-24T06:47:04Z,https://wandb.ai/krishsachdev246-bits-pilani/saidl-rl/runs/ysqv1kbl,final,Tesla P100-PCIE-16GB,4237.192045794,190000,190000.0,19,2252.4892410629705,2553.740732924515,170000.0,,-195.00836181640625,16.45073699951172,13.0491943359375,"[""experiment.name=rl_p1_tr_L16_seed42"", ""agent=td3_transformer"", ""env=hopper_full"", ""seed=42"", ""agent.actor.context_length=16"", ""total_steps=1000000"", ""eval_interval=10000"", ""eval_episodes=10"", ""logging.wandb.tags=[final]"", ""checkpoint_interval=10000""]",301.25149186154476,1.1769977904983333,False,True,1,3
b4q7qqyo,rl_p1_tr_L16_seed42,crashed,2026-05-24T10:16:25Z,https://wandb.ai/krishsachdev246-bits-pilani/saidl-rl/runs/b4q7qqyo,final,Tesla P100-PCIE-16GB,1276.141255739,80000,80000.0,8,695.9356613177054,695.9356613177054,80000.0,,-161.7261199951172,35.79042434692383,37.94688415527344,"[""experiment.name=rl_p1_tr_L16_seed42"", ""agent=td3_transformer"", ""env=hopper_full"", ""seed=42"", ""agent.actor.context_length=16"", ""total_steps=1000000"", ""eval_interval=10000"", ""eval_episodes=10"", ""logging.wandb.tags=[final]"", ""checkpoint_interval=10000""]",0.0,0.3544836821497222,False,True,2,3
d6s0vtx6,rl_p1_tr_L16_seed42,finished,2026-05-24T10:58:11Z,https://wandb.ai/krishsachdev246-bits-pilani/saidl-rl/runs/d6s0vtx6,final,Tesla P100-PCIE-16GB,21969.0,1000000,1000000.0,81,3459.601632491626,3459.601632491626,1000000.0,,-278.04498291015625,3.697421550750733,3.1122727394104004,"[""experiment.name=rl_p1_tr_L16_seed42"", ""agent=td3_transformer"", ""env=hopper_full"", ""seed=42"", ""agent.actor.context_length=16"", ""total_steps=1000000"", ""eval_interval=10000"", ""eval_episodes=10"", ""logging.wandb.tags=[final]"", ""checkpoint_interval=10000"", ""+resume=/kaggle/input/datasets/krish247/check-1/SAiDL_Assignment/rl/ckpt_latest_rl.pt""]",0.0,6.1025,True,False,3,3
dzt86slx,rl_p1_tr_L32_seed42,crashed,2026-05-24T17:04:35Z,https://wandb.ai/krishsachdev246-bits-pilani/saidl-rl/runs/dzt86slx,final,Tesla P100-PCIE-16GB,696.986377178,50000,50000.0,5,356.08622595878694,356.08622595878694,50000.0,,-102.03135681152344,12.795129776000977,10.976886749267578,"[""experiment.name=rl_p1_tr_L32_seed42"", ""agent=td3_transformer"", ""env=hopper_full"", ""seed=42"", ""agent.actor.context_length=32"", ""total_steps=1000000"", ""eval_interval=10000"", ""eval_episodes=10"", ""logging.wandb.tags=[final]"", ""checkpoint_interval=10000""]",0.0,0.19360732699388888,False,True,1,2
tc91exur,rl_p1_tr_L32_seed42,finished,2026-05-25T09:27:28Z,https://wandb.ai/krishsachdev246-bits-pilani/saidl-rl/runs/tc91exur,final,Tesla T4 x2,41984.0,1000000,1000000.0,95,3035.6738048707057,3353.244678865228,820000.0,,-270.5689697265625,3.105301856994629,2.7452001571655273,"[""experiment.name=rl_p1_tr_L32_seed42"", ""agent=td3_transformer"", ""env=hopper_full"", ""seed=42"", ""agent.actor.context_length=32"", ""total_steps=1000000"", ""eval_interval=10000"", ""eval_episodes=10"", ""logging.wandb.tags=[final]"", ""checkpoint_interval=10000"", ""+resume=/kaggle/input/datasets/krish247/check-1/SAiDL_Assignment/rl/ckpt_latest_rl.pt""]",317.5708739945221,11.662222222222223,True,False,2,2
mcms0oxw,rl_p1_tr_L4_seed42,crashed,2026-05-23T14:54:21Z,https://wandb.ai/krishsachdev246-bits-pilani/saidl-rl/runs/mcms0oxw,final,Tesla P100-PCIE-16GB,14051.477708583,770000,770000.0,77,2639.408477529377,3288.2208810595525,720000.0,,-247.50408935546875,170.06625366210938,217.2727813720703,"[""experiment.name=rl_p1_tr_L4_seed42"", ""agent=td3_transformer"", ""env=hopper_full"", ""seed=42"", ""agent.actor.context_length=4"", ""total_steps=1000000"", ""eval_interval=10000"", ""eval_episodes=10"", ""logging.wandb.tags=[final]"", ""checkpoint_interval=10000""]",648.8124035301757,3.9031882523841666,False,True,1,2
k4mmxrji,rl_p1_tr_L4_seed42,finished,2026-05-23T20:03:28Z,https://wandb.ai/krishsachdev246-bits-pilani/saidl-rl/runs/k4mmxrji,final,Tesla P100-PCIE-16GB,18138.0,1000000,1000000.0,100,3509.886390875466,3596.074975237735,680000.0,,-284.6142578125,6.247485637664795,6.067407608032227,"[""experiment.name=rl_p1_tr_L4_seed42"", ""agent=td3_transformer"", ""env=hopper_full"", ""seed=42"", ""agent.actor.context_length=4"", ""total_steps=1000000"", ""eval_interval=10000"", ""eval_episodes=10"", ""logging.wandb.tags=[final]"", ""checkpoint_interval=10000""]",86.18858436226901,5.038333333333333,True,False,2,2
jcs1nkci,rl_p1_tr_L8_seed42,finished,2026-05-24T01:05:56Z,https://wandb.ai/krishsachdev246-bits-pilani/saidl-rl/runs/jcs1nkci,final,Tesla P100-PCIE-16GB,20459.0,1000000,1000000.0,100,1778.7899750394238,3377.4377487696534,780000.0,,-271.034423828125,3.0128746032714844,13.260913848876951,"[""experiment.name=rl_p1_tr_L8_seed42"", ""agent=td3_transformer"", ""env=hopper_full"", ""seed=42"", ""agent.actor.context_length=8"", ""total_steps=1000000"", ""eval_interval=10000"", ""eval_episodes=10"", ""logging.wandb.tags=[final]"", ""checkpoint_interval=10000""]",1598.6477737302296,5.683055555555556,True,False,1,1
523e0uha,rl_p2_delay10_mlp_seed42,finished,2026-05-28T05:46:42Z,https://wandb.ai/krishsachdev246-bits-pilani/saidl-rl/runs/523e0uha,final,Tesla T4 x2,6939.0,1000000,1000000.0,100,3007.4716516753583,3309.693803648309,740000.0,,-260.12957763671875,321.036376953125,315.9556884765625,"[""experiment.name=rl_p2_delay10_mlp_seed42"", ""agent=td3_mlp"", ""env=hopper_delayed"", ""env.delay_k=10"", ""seed=42"", ""total_steps=1000000"", ""eval_interval=10000"", ""eval_episodes=10"", ""logging.wandb.tags=[final]"", ""checkpoint_interval=10000""]",302.22215197295054,1.9275,True,False,1,1
hfiawzrg,rl_p2_delay10_tr_seed42,finished,2026-05-28T07:42:38Z,https://wandb.ai/krishsachdev246-bits-pilani/saidl-rl/runs/hfiawzrg,final,Tesla T4 x2,20181.0,1000000,1000000.0,100,2954.3618575216615,3158.508118543234,840000.0,,-240.56076049804688,112.91639709472656,106.52189636230467,"[""experiment.name=rl_p2_delay10_tr_seed42"", ""agent=td3_transformer"", ""env=hopper_delayed"", ""env.delay_k=10"", ""seed=42"", ""total_steps=1000000"", ""eval_interval=10000"", ""eval_episodes=10"", ""logging.wandb.tags=[final]"", ""checkpoint_interval=10000""]",204.14626102157263,5.605833333333333,True,False,1,1
15bzu83r,rl_p2_delay30_mlp_seed42,finished,2026-05-28T13:19:16Z,https://wandb.ai/krishsachdev246-bits-pilani/saidl-rl/runs/15bzu83r,final,Tesla T4 x2,6477.0,1000000,1000000.0,100,390.43620793721857,1072.5827704111578,130000.0,,-152.92306518554688,118.63251495361328,119.39488220214844,"[""experiment.name=rl_p2_delay30_mlp_seed42"", ""agent=td3_mlp"", ""env=hopper_delayed"", ""env.delay_k=30"", ""seed=42"", ""total_steps=1000000"", ""eval_interval=10000"", ""eval_episodes=10"", ""logging.wandb.tags=[final]"", ""checkpoint_interval=10000""]",682.1465624739392,1.7991666666666666,True,False,1,1
tqll3wm8,rl_p2_delay30_tr_seed42,crashed,2026-05-28T15:07:29Z,https://wandb.ai/krishsachdev246-bits-pilani/saidl-rl/runs/tqll3wm8,final,Tesla T4 x2,7945.483559997,420000,420000.0,42,493.5205331091373,493.5205331091373,420000.0,,-159.98922729492188,201.93722534179688,200.01754760742188,"[""experiment.name=rl_p2_delay30_tr_seed42"", ""agent=td3_transformer"", ""env=hopper_delayed"", ""env.delay_k=30"", ""seed=42"", ""total_steps=1000000"", ""eval_interval=10000"", ""eval_episodes=10"", ""logging.wandb.tags=[final]"", ""checkpoint_interval=10000""]",0.0,2.2070787666658336,False,True,1,2
kkdfxotj,rl_p2_delay30_tr_seed42,finished,2026-05-28T17:58:13Z,https://wandb.ai/krishsachdev246-bits-pilani/saidl-rl/runs/kkdfxotj,final,Tesla T4 x2,12414.0,1000000,1000000.0,58,511.8055028171813,571.8985722765926,500000.0,,-180.95159912109375,109.067626953125,115.21330261230467,"[""experiment.name=rl_p2_delay30_tr_seed42"", ""agent=td3_transformer"", ""env=hopper_delayed"", ""env.delay_k=30"", ""seed=42"", ""total_steps=1000000"", ""eval_interval=10000"", ""eval_episodes=10"", ""logging.wandb.tags=[final]"", ""checkpoint_interval=10000"", ""+resume=/kaggle/input/datasets/kacsav/rl-output/SAiDL_Assignment/rl/ckpt_latest_rl.pt""]",60.09306945941131,3.4483333333333333,True,False,2,2
us0fpgmn,rl_p2_hidden_vel_mlp_seed42,crashed,2026-05-25T21:07:26Z,https://wandb.ai/krishsachdev246-bits-pilani/saidl-rl/runs/us0fpgmn,final,Tesla T4 x2,974.379633092,170000,170000.0,17,210.71029310322973,525.9747421209328,100000.0,,-69.24491119384766,8.62457275390625,9.257925033569336,"[""experiment.name=rl_p2_hidden_vel_mlp_seed42"", ""agent=td3_mlp"", ""env=hopper_hidden_vel"", ""seed=42"", ""total_steps=1000000"", ""eval_interval=10000"", ""eval_episodes=10"", ""logging.wandb.tags=[final]"", ""checkpoint_interval=10000""]",315.26444901770304,0.2706610091922222,False,True,1,2
96m7x5eb,rl_p2_hidden_vel_mlp_seed42,finished,2026-05-26T07:57:53Z,https://wandb.ai/krishsachdev246-bits-pilani/saidl-rl/runs/96m7x5eb,final,Tesla T4 x2,6227.0,1000000,1000000.0,83,318.0938958221401,999.0720552323907,250000.0,,-88.1828384399414,16.220016479492188,18.452735900878903,"[""experiment.name=rl_p2_hidden_vel_mlp_seed42"", ""agent=td3_mlp"", ""env=hopper_hidden_vel"", ""seed=42"", ""total_steps=1000000"", ""eval_interval=10000"", ""eval_episodes=10"", ""logging.wandb.tags=[final]"", ""checkpoint_interval=10000"", ""+resume=/kaggle/input/datasets/kkk7777/rl-output/SAiDL_Assignment/rl/ckpt_latest_rl.pt""]",680.9781594102506,1.7297222222222222,True,False,2,2
4hl8amlc,rl_p2_hidden_vel_tr_seed42,finished,2026-05-26T09:41:52Z,https://wandb.ai/krishsachdev246-bits-pilani/saidl-rl/runs/4hl8amlc,final,Tesla T4 x2,21815.0,1000000,1000000.0,100,253.0360907556773,986.3062590029,100000.0,,-90.92637634277344,26.858034133911133,31.165103912353516,"[""experiment.name=rl_p2_hidden_vel_tr_seed42"", ""agent=td3_transformer"", ""env=hopper_hidden_vel"", ""seed=42"", ""total_steps=1000000"", ""eval_interval=10000"", ""eval_episodes=10"", ""logging.wandb.tags=[final]"", ""checkpoint_interval=10000""]",733.2701682472227,6.059722222222222,True,False,1,1
lgmxbqai,rl_p2_noise01_mlp_seed42,finished,2026-05-26T15:45:40Z,https://wandb.ai/krishsachdev246-bits-pilani/saidl-rl/runs/lgmxbqai,final,Tesla T4 x2,7191.0,1000000,1000000.0,100,357.6118157803313,370.4859512704312,880000.0,,-114.50799560546876,15.880515098571776,13.100143432617188,"[""experiment.name=rl_p2_noise01_mlp_seed42"", ""agent=td3_mlp"", ""env=hopper_noisy"", ""env.noise_sigma=0.1"", ""seed=42"", ""total_steps=1000000"", ""eval_interval=10000"", ""eval_episodes=10"", ""logging.wandb.tags=[final]"", ""checkpoint_interval=10000""]",12.874135490099889,1.9975,True,False,1,1
d9gawt4m,rl_p2_noise01_tr_seed42,crashed,2026-05-26T17:45:46Z,https://wandb.ai/krishsachdev246-bits-pilani/saidl-rl/runs/d9gawt4m,final,Tesla T4 x2,7533.268278681,330000,330000.0,33,280.9657097774382,304.4739820249086,320000.0,,-104.19564819335938,63.94623565673828,66.57009887695312,"[""experiment.name=rl_p2_noise01_tr_seed42"", ""agent=td3_transformer"", ""env=hopper_noisy"", ""env.noise_sigma=0.1"", ""seed=42"", ""total_steps=1000000"", ""eval_interval=10000"", ""eval_episodes=10"", ""logging.wandb.tags=[final]"", ""checkpoint_interval=10000""]",23.508272247470416,2.092574521855833,False,True,1,2
3lt7il9g,rl_p2_noise01_tr_seed42,finished,2026-05-27T16:57:39Z,https://wandb.ai/krishsachdev246-bits-pilani/saidl-rl/runs/3lt7il9g,final,Tesla T4 x2,16101.0,1000000,1000000.0,67,288.4266890912347,300.53645543801923,890000.0,,-108.0435562133789,20.658632278442383,29.906253814697266,"[""experiment.name=rl_p2_noise01_tr_seed42"", ""agent=td3_transformer"", ""env=hopper_noisy"", ""env.noise_sigma=0.1"", ""seed=42"", ""total_steps=1000000"", ""eval_interval=10000"", ""eval_episodes=10"", ""logging.wandb.tags=[final]"", ""checkpoint_interval=10000"", ""+resume=/kaggle/input/datasets/kkk7777/rl-output/SAiDL_Assignment/rl/ckpt_latest_rl.pt""]",12.109766346784511,4.4725,True,False,2,2
anlzqstp,rl_p2_noise03_mlp_seed42,finished,2026-05-27T21:26:17Z,https://wandb.ai/krishsachdev246-bits-pilani/saidl-rl/runs/anlzqstp,final,Tesla T4 x2,7167.0,1000000,1000000.0,100,234.25775908843553,266.7040750478812,470000.0,,-95.68695068359376,44.062530517578125,64.12492370605469,"[""experiment.name=rl_p2_noise03_mlp_seed42"", ""agent=td3_mlp"", ""env=hopper_noisy"", ""env.noise_sigma=0.3"", ""seed=42"", ""total_steps=1000000"", ""eval_interval=10000"", ""eval_episodes=10"", ""logging.wandb.tags=[final]"", ""checkpoint_interval=10000""]",32.446315959445656,1.9908333333333332,True,False,1,1
y8d6bwvm,rl_p2_noise03_tr_seed42,crashed,2026-05-27T23:26:00Z,https://wandb.ai/krishsachdev246-bits-pilani/saidl-rl/runs/y8d6bwvm,final,Tesla T4 x2,19578.333613815,940000,940000.0,94,471.9208185229468,487.88243093548965,700000.0,,-125.5487823486328,60.84783935546875,65.34992218017578,"[""experiment.name=rl_p2_noise03_tr_seed42"", ""agent=td3_transformer"", ""env=hopper_noisy"", ""env.noise_sigma=0.3"", ""seed=42"", ""total_steps=1000000"", ""eval_interval=10000"", ""eval_episodes=10"", ""logging.wandb.tags=[final]"", ""checkpoint_interval=10000""]",15.961612412542877,5.4384260038375,False,True,1,2
f4lc5xjg,rl_p2_noise03_tr_seed42,finished,2026-05-28T05:24:55Z,https://wandb.ai/krishsachdev246-bits-pilani/saidl-rl/runs/f4lc5xjg,final,Tesla T4 x2,1291.0,1000000,1000000.0,6,324.97733271556774,405.46085138953106,970000.0,,-122.67323303222656,77.75666046142578,81.39424133300781,"[""experiment.name=rl_p2_noise03_tr_seed42"", ""agent=td3_transformer"", ""env=hopper_noisy"", ""env.noise_sigma=0.3"", ""seed=42"", ""total_steps=1000000"", ""eval_interval=10000"", ""eval_episodes=10"", ""logging.wandb.tags=[final]"", ""checkpoint_interval=10000"", ""+resume=/kaggle/input/datasets/kkk7777/rl-output/SAiDL_Assignment/rl/ckpt_latest_rl.pt""]",80.48351867396332,0.3586111111111111,True,False,2,2
rvckskwt,rl_p2_rlhf_tr_seed42,finished,2026-05-28T21:25:25Z,https://wandb.ai/krishsachdev246-bits-pilani/saidl-rl/runs/rvckskwt,final,Unknown,22043.0,1000000,1000000.0,100,155.56336407055952,1035.3297433462044,220000.0,0.18397985224663432,-5.249483108520508,0.1127234548330307,0.12061645835638046,[],879.7663792756449,6.123055555555555,True,False,1,1
p4um5pav,rl_p3_attn_support_full_seed42,crashed,2026-05-29T03:33:08Z,https://wandb.ai/krishsachdev246-bits-pilani/saidl-rl/runs/p4um5pav,final,Tesla T4 x2,8338.179780816,430000,430000.0,43,3343.8824655864564,3343.8824655864564,430000.0,,-229.3297119140625,10.157432556152344,9.591795921325684,"[""experiment.name=rl_p3_attn_support_full_seed42"", ""agent=td3_transformer"", ""env=hopper_full"", ""seed=42"", ""total_steps=1000000"", ""eval_interval=10000"", ""eval_episodes=10"", ""logging.wandb.tags=[final]"", ""checkpoint_interval=10000""]",0.0,2.316161050226667,False,True,1,3
78e2wcm0,rl_p3_attn_support_full_seed42,finished,2026-05-29T07:34:06Z,https://wandb.ai/krishsachdev246-bits-pilani/saidl-rl/runs/78e2wcm0,final,Tesla T4 x2,13864.0,1000000,1000000.0,57,3321.9262798073164,3442.6841919323006,920000.0,,-281.2597351074219,11.302146911621094,14.678128242492676,"[""experiment.name=rl_p3_attn_support_full_seed42"", ""agent=td3_transformer"", ""env=hopper_full"", ""seed=42"", ""total_steps=1000000"", ""eval_interval=10000"", ""eval_episodes=10"", ""logging.wandb.tags=[final]"", ""checkpoint_interval=10000"", ""+resume=/kaggle/input/datasets/kacsav/rl-output/SAiDL_Assignment/rl/ckpt_latest_rl.pt""]",120.75791212498416,3.851111111111111,True,False,2,3
jx1lmi8i,rl_p3_attn_support_full_seed42,finished,2026-05-30T09:14:35Z,https://wandb.ai/krishsachdev246-bits-pilani/saidl-rl/runs/jx1lmi8i,"attention_rerun,final",Tesla P100-PCIE-16GB,20475.138088954,1000000,1000000.0,100,1397.5600895246585,3389.98121203438,990000.0,,-258.33050537109375,10.031502723693848,7.951258659362793,"[""experiment.name=rl_p3_attn_support_full_seed42"", ""agent=td3_transformer"", ""env=hopper_full"", ""seed=42"", ""total_steps=1000000"", ""eval_interval=10000"", ""eval_episodes=5"", ""logging.wandb.tags=[final,attention_rerun]"", ""checkpoint_interval=10000""]",1992.4211225097215,5.6875383580427785,True,False,3,3
lwsokb8n,rl_p3_attn_support_hidden_seed42,finished,2026-05-29T11:25:30Z,https://wandb.ai/krishsachdev246-bits-pilani/saidl-rl/runs/lwsokb8n,final,Tesla T4 x2,20559.0,1000000,1000000.0,100,293.58132254336607,745.2600968713438,340000.0,,-94.68728637695312,24.546918869018555,25.906829833984375,"[""experiment.name=rl_p3_attn_support_hidden_seed42"", ""agent=td3_transformer"", ""env=hopper_hidden_vel"", ""seed=42"", ""total_steps=1000000"", ""eval_interval=10000"", ""eval_episodes=10"", ""logging.wandb.tags=[final]"", ""checkpoint_interval=10000""]",451.6787743279777,5.710833333333333,True,False,1,2
lap7edb6,rl_p3_attn_support_hidden_seed42,finished,2026-05-30T14:56:00Z,https://wandb.ai/krishsachdev246-bits-pilani/saidl-rl/runs/lap7edb6,"attention_rerun,final",Tesla P100-PCIE-16GB,19506.295958333,1000000,1000000.0,100,296.3827258699792,993.2156110992752,90000.0,,-87.09223937988281,19.732587814331055,22.87938117980957,"[""experiment.name=rl_p3_attn_support_hidden_seed42"", ""agent=td3_transformer"", ""env=hopper_hidden_vel"", ""seed=42"", ""total_steps=1000000"", ""eval_interval=10000"", ""eval_episodes=5"", ""logging.wandb.tags=[final,attention_rerun]"", ""checkpoint_interval=10000""]",696.8328852292959,5.418415543981389,True,False,2,2
